ID,event_value,event_number,instance,credit,sequence,final_sequence
CAN000068016675,Cancel,5,11,0,a1,a1
CAN000068016675,Cancel,15,11,0,c,c
CAN000068016675,Cancel,19,11,0,a1,a1
CAN000068016675,Buy,31,10,0,c,c
CAN000068016667,Buy,6,10,0,b4,b4
CAN000068016664,Buy,6,10,0,b4,b4
CAN000062415384,Buy,6,10,0,b4,b4
CAN000025306343,Cancel,5,11,0,a1,a1
CAN000025306343,Buy,10,10,0,c,c
CAN000028707123,Cancel,5,11,1,a1,a1
CAN000028707123,Buy,10,10,1,b4,b4
CAN000028707138,Cancel,5,11,1,a1,a1
CAN000028707138,Buy,10,10,1,b4,b4
CAN000015403882,Buy,6,10,0,b4,b4
CAN000015403883,Cancel,5,11,1,a1,a1
CAN000015403883,Buy,12,10,1,c,c
CAN000038409441,Buy,6,10,0,b4,b4
CAN000038409418,Cancel,6,11,1,b3,b3
CAN000038409418,Cancel,10,11,1,a1,a1
CAN000038409418,Cancel,12,11,1,c,c
CAN000038409418,Buy,17,10,1,b4,b4
CAN000038409437,Cancel,5,11,1,a1,a1
CAN000038409437,Cancel,10,11,1,b3,b3
CAN000038409437,city_subway,11,2,1,b3,b3
CAN000038409437,concession,12,5,1,b3,b3
CAN000038409437,individual,13,6,1,b3,b3
CAN000038409437,trip_4,14,9,1,b3,b3
CAN000038409437,Cancel,15,11,1,b3,b3
CAN000038409437,Cancel,19,11,1,a1,a1
CAN000038409437,Buy,24,10,1,b4,b4
CAN000038409443,Cancel,5,11,1,a1,a1
CAN000038409443,Cancel,7,11,1,c,c
CAN000038409443,Cancel,12,11,1,b3,b3
CAN000038409443,Cancel,16,11,1,a1,a1
CAN000038409443,Cancel,21,11,1,b3,b3
CAN000038409443,Cancel,25,11,1,a1,a1
CAN000038409443,Buy,30,10,1,b4,b4
CAN000044910991,Buy,6,10,0,b4,b4
CAN000055613819,Buy,6,10,0,b4,b4
CAN000055613827,Cancel,19,11,1,c,c
CAN000055613827,Cancel,24,11,1,b3,b3
CAN000055613827,Cancel,28,11,1,a1,a1
CAN000055613827,Buy,33,10,1,b4,b4
CAN000055613825,Buy,6,10,0,b4,b4
CAN000047611762,Buy,5,10,0,c,c
CAN000047611743,Buy,5,10,0,c,c
CAN000047611739,Buy,5,10,0,c,c
CAN000012302917,Buy,5,10,0,c,c
CAN000012302923,Buy,6,10,0,b4,b4
CAN000012302914,Buy,6,10,0,b4,b4
CAN000012302903,Cancel,4,11,0,c,c
CAN000012302903,Cancel,8,11,0,a1,a1
CAN000012302903,Buy,38,10,0,c,c
CAN000068716806,Buy,5,10,0,c,c
CAN000068716816,Buy,6,10,0,b4,b4
CAN000082520108,trip_n,5,8,0,c,c
CAN000035008683,Buy,7,10,0,b2,b2
CAN000064715962,Buy,5,10,0,c,c
CAN000064715946,Buy,5,10,0,c,c
CAN000034508579,Buy,5,10,0,c,c
CAN000074118088,Cancel,5,11,0,a1,a1
CAN000074118088,Buy,10,10,0,c,c
CAN000074118085,Buy,5,10,0,c,c
CAN000074118095,Buy,5,10,0,c,c
CAN000006801455,Buy,6,10,0,b4,b4
CAN000006801473,Cancel,5,11,1,a1,a1
CAN000006801473,Buy,10,10,1,b4,b4
CAN000006801468,country_trains,2,3,0,c,c
CAN000006801463,Buy,5,10,0,c,c
CAN000007701645,Cancel,5,11,1,a1,a1
CAN000007701645,Buy,10,10,1,b4,b4
CAN000007701657,Cancel,6,11,1,b3,b3
CAN000007701657,Cancel,10,11,1,a1,a1
CAN000007701657,Cancel,15,11,1,b3,b3
CAN000007701657,Buy,20,10,1,b4,b4
CAN000081419831,trip_4,5,9,0,c,c
CAN000081419813,Cancel,5,11,0,a1,a1
CAN000081419813,Buy,13,10,0,c,c
CAN000081419815,Buy,6,10,0,b4,b4
CAN000081419821,Buy,6,10,0,c,c
CAN000085720871,Cancel,5,11,1,a1,a1
CAN000085720871,Buy,10,10,1,b4,b4
CAN000085720865,Cancel,5,11,1,a1,a1
CAN000085720865,Cancel,10,11,1,b3,b3
CAN000085720865,Cancel,14,11,1,a1,a1
CAN000085720865,Buy,19,10,1,b4,b4
CAN000061415113,Cancel,5,11,1,a1,a1
CAN000061415113,Buy,10,10,1,b4,b4
CAN000070317162,Buy,6,10,0,b4,b4
CAN000070317181,Cancel,5,11,1,a1,a1
CAN000070317181,Cancel,10,11,1,b3,b3
CAN000070317181,Cancel,15,11,1,c,c
CAN000070317181,Cancel,19,11,1,a1,a1
CAN000070317181,Cancel,24,11,1,c,c
CAN000070317181,Buy,29,10,1,b4,b4
CAN000008901908,Cancel,6,11,1,b3,b3
CAN000008901908,Cancel,10,11,1,a1,a1
CAN000008901908,Buy,15,10,1,b4,b4
CAN000008901906,Buy,5,10,0,c,c
CAN000008901902,trip_n,10,8,0,c,c
CAN000074418156,Cancel,6,11,1,b3,b3
CAN000074418156,Cancel,10,11,1,a1,a1
CAN000074418156,Buy,15,10,1,b4,b4
CAN000074418167,trip_4,8,9,0,c,c
CAN000074418163,Cancel,7,11,1,b1,b1
CAN000074418163,Cancel,11,11,1,a1,a1
CAN000074418163,Buy,16,10,1,b4,b4
CAN000064815968,Buy,11,10,0,c,c
CAN000064815967,Buy,6,10,0,b4,b4
CAN000007501605,Cancel,5,11,1,a1,a1
CAN000007501605,Cancel,11,11,1,b1,b1
CAN000007501605,Buy,16,10,1,b4,b4
CAN000007501612,Buy,6,10,0,c,c
CAN000007501620,Cancel,10,11,0,c,c
CAN000007501620,Cancel,14,11,0,a1,a1
CAN000007501620,Buy,28,10,0,c,c
CAN000077618913,Buy,6,10,0,b4,b4
CAN000077618915,Cancel,5,11,0,a1,a1
CAN000077618915,Buy,9,10,0,c,c
CAN000030107434,trip_n,6,8,0,c,c
CAN000030107442,Cancel,4,11,0,c,c
CAN000030107442,Buy,9,10,0,b4,b4
CAN000030107443,Cancel,6,11,0,c,c
CAN000022905724,Buy,5,10,0,c,c
CAN000075018295,Buy,5,10,0,c,c
CAN000047711772,Buy,5,10,0,c,c
CAN000047711767,Buy,6,10,0,c,c
CAN000047711766,Buy,5,10,0,c,c
CAN000032608122,Buy,6,10,0,b4,b4
CAN000032608130,Cancel,5,11,0,a1,a1
CAN000032608130,Buy,10,10,0,c,c
CAN000032608121,Buy,6,10,0,c,c
CAN000078519122,Buy,5,10,0,c,c
CAN000019504862,Cancel,5,11,1,a1,a1
CAN000019504862,Buy,10,10,1,b4,b4
CAN000004200965,Buy,5,10,0,c,c
CAN000056213964,Buy,5,10,0,c,c
CAN000056714087,Cancel,6,11,0,c,c
CAN000056714087,Cancel,10,11,0,a1,a1
CAN000056714087,Buy,15,10,0,c,c
CAN000073017826,Buy,22,10,0,c,c
CAN000073017818,Buy,6,10,0,b4,b4
CAN000073017834,Buy,5,10,0,c,c
CAN000069416968,Cancel,5,11,1,a1,a1
CAN000069416968,Cancel,9,11,1,c,c
CAN000069416968,Cancel,14,11,1,b3,b3
CAN000069416968,Cancel,18,11,1,a1,a1
CAN000069416968,Buy,23,10,1,b4,b4
CAN000047311534,Buy,6,10,0,b4,b4
CAN000032107993,Buy,6,10,0,c,c
CAN000032107981,Buy,16,10,0,c,c
CAN000087121204,Buy,9,10,0,c,c
CAN000087121211,Buy,5,10,0,c,c
CAN000063215526,Buy,11,10,0,c,c
CAN000006301351,Cancel,5,11,0,c,c
CAN000006301351,Cancel,9,11,0,a1,a1
CAN000006301351,Buy,29,10,0,c,c
CAN000009301988,Cancel,6,11,0,b3,b3
CAN000009301988,Cancel,11,11,0,c,c
CAN000009301988,Buy,16,10,0,b4,b4
CAN000009301972,Buy,5,10,0,c,c
CAN000034208538,country_trains,6,3,0,c,c
CAN000034208524,Buy,5,10,0,c,c
CAN000034208537,Buy,5,10,0,c,c
CAN000020605249,Buy,5,10,0,c,c
CAN000020605243,Buy,6,10,0,b4,b4
CAN000020605255,Buy,6,10,0,b4,b4
CAN000066516354,Buy,6,10,0,b4,b4
CAN000066516361,Cancel,5,11,0,a1,a1
CAN000066516361,Cancel,10,11,0,c,c
CAN000066516361,Cancel,15,11,0,b3,b3
CAN000066516361,Cancel,19,11,0,a1,a1
CAN000066516361,trip_4,24,9,0,c,c
CAN000066516367,individual,4,6,0,c,c
CAN000017904486,Cancel,6,11,1,b3,b3
CAN000017904486,Cancel,8,11,1,c,c
CAN000017904486,Cancel,12,11,1,a1,a1
CAN000017904486,Buy,17,10,1,b4,b4
CAN000069516980,Buy,5,10,0,c,c
CAN000063315541,Buy,5,10,0,c,c
CAN000063315561,Buy,5,10,0,c,c
CAN000039009551,Cancel,5,11,1,a1,a1
CAN000039009551,Buy,10,10,1,b4,b4
CAN000039009565,Cancel,5,11,1,a1,a1
CAN000039009565,Buy,10,10,1,b4,b4
CAN000071117337,Cancel,5,11,1,a1,a1
CAN000071117337,Buy,10,10,1,b4,b4
CAN000071117343,Buy,10,10,0,c,c
CAN000052012973,Buy,6,10,0,b4,b4
CAN000052012972,Cancel,3,11,1,c,c
CAN000052012972,Cancel,7,11,1,a1,a1
CAN000052012972,Buy,12,10,1,b4,b4
CAN000080319546,Cancel,5,11,1,a1,a1
CAN000080319546,Cancel,7,11,1,c,c
CAN000080319546,Cancel,12,11,1,b3,b3
CAN000080319546,Cancel,16,11,1,a1,a1
CAN000080319546,Cancel,27,11,1,c,c
CAN000080319546,Buy,32,10,1,b4,b4
CAN000080319540,Buy,6,10,0,c,c
CAN000075518398,Cancel,6,11,1,b3,b3
CAN000075518398,Cancel,10,11,1,a1,a1
CAN000075518398,Buy,17,10,1,c,c
CAN000075518385,Buy,6,10,0,b4,b4
CAN000075518409,Buy,6,10,0,b4,b4
CAN000031407730,Buy,5,10,0,c,c
CAN000031407731,Buy,6,10,0,c,c
CAN000061315091,Buy,15,10,0,c,c
CAN000061315092,Cancel,5,11,0,a1,a1
CAN000061315092,Buy,19,10,0,c,c
CAN000011602750,Cancel,5,11,0,a1,a1
CAN000011602750,Buy,14,10,0,c,c
CAN000011602735,Cancel,5,11,1,a1,a1
CAN000011602735,Buy,10,10,1,b4,b4
CAN000011602731,Buy,5,10,0,c,c
CAN000003200735,Buy,7,10,0,b2,b2
CAN000003200731,Cancel,6,11,1,b3,b3
CAN000003200731,Cancel,10,11,1,a1,a1
CAN000003200731,Cancel,15,11,1,c,c
CAN000003200731,Buy,20,10,1,b4,b4
CAN000003200734,Cancel,5,11,1,a1,a1
CAN000003200734,Buy,10,10,1,b4,b4
CAN000003200721,Buy,26,10,0,c,c
CAN000001800403,Buy,5,10,0,c,c
CAN000001800408,Cancel,5,11,1,a1,a1
CAN000001800408,Cancel,9,11,1,c,c
CAN000001800408,Cancel,14,11,1,b3,b3
CAN000001800408,Cancel,24,11,1,c,c
CAN000001800408,Buy,29,10,1,b4,b4
CAN000001800417,Buy,11,10,0,c,c
CAN000061515141,Buy,11,10,0,c,c
CAN000061515154,Buy,5,10,0,c,c
CAN000029307275,Buy,5,10,0,c,c
CAN000029307269,Cancel,5,11,1,a1,a1
CAN000029307269,Buy,10,10,1,b4,b4
CAN000029307266,Cancel,6,11,1,b3,b3
CAN000029307266,Cancel,9,11,1,c,c
CAN000029307266,Cancel,13,11,1,a1,a1
CAN000029307266,Buy,18,10,1,b4,b4
CAN000074618201,Cancel,4,11,0,c,c
CAN000074618201,Buy,9,10,0,b4,b4
CAN000019204796,daily,27,7,0,c,c
CAN000019204788,Buy,5,10,0,c,c
CAN000066716404,Cancel,6,11,1,b3,b3
CAN000066716404,Cancel,10,11,1,a1,a1
CAN000066716404,Cancel,12,11,1,c,c
CAN000066716404,Buy,17,10,1,b4,b4
CAN000066716399,trip_4,7,9,0,c,c
CAN000066716412,Cancel,4,11,1,c,c
CAN000066716412,Cancel,8,11,1,a1,a1
CAN000066716412,Buy,13,10,1,b4,b4
CAN000037709285,Buy,5,10,0,c,c
CAN000037709279,Buy,5,10,0,c,c
CAN000085820908,Cancel,22,11,0,c,c
CAN000085820908,Cancel,26,11,0,a1,a1
CAN000085820908,Buy,30,10,0,c,c
CAN000085820882,Buy,5,10,0,c,c
CAN000068316720,Buy,6,10,0,b4,b4
CAN000068316723,Buy,9,10,0,c,c
CAN000046011258,Buy,5,10,0,c,c
CAN000046011267,Cancel,5,11,1,a1,a1
CAN000046011267,Cancel,16,11,1,c,c
CAN000046011267,Cancel,20,11,1,a1,a1
CAN000046011267,Buy,26,10,1,b2,b2
CAN000055313749,Buy,10,10,0,c,c
CAN000038609484,Buy,5,10,0,c,c
CAN000038609490,Buy,5,10,0,c,c
CAN000035208723,Buy,5,10,0,c,c
CAN000035208729,Buy,5,10,0,c,c
CAN000035208735,trip_4,5,9,0,c,c
CAN000011502715,Buy,5,10,0,c,c
CAN000011502714,Buy,5,10,0,c,c
CAN000070717263,Buy,5,10,0,c,c
CAN000070717258,Buy,10,10,0,c,c
CAN000081819907,Cancel,5,11,1,a1,a1
CAN000081819907,Buy,10,10,1,b4,b4
CAN000006201346,Buy,5,10,0,c,c
CAN000076818723,Buy,5,10,0,c,c
CAN000034408571,Buy,5,10,0,c,c
CAN000036509027,Cancel,6,11,1,b3,b3
CAN000036509027,Cancel,10,11,1,a1,a1
CAN000036509027,Cancel,15,11,1,c,c
CAN000036509027,Buy,20,10,1,b4,b4
CAN000036509025,Buy,6,10,0,b4,b4
CAN000070017118,Buy,5,10,0,c,c
CAN000070017114,Cancel,5,11,0,a1,a1
CAN000070017114,Buy,10,10,0,c,c
CAN000045711191,Cancel,5,11,1,a1,a1
CAN000045711191,Cancel,7,11,1,c,c
CAN000045711191,Buy,13,10,1,b2,b2
CAN000045711185,Cancel,5,11,0,a1,a1
CAN000045711185,Buy,9,10,0,c,c
CAN000083220236,Buy,6,10,0,b4,b4
CAN000083220245,Cancel,5,11,0,a1,a1
CAN000083220245,Buy,17,10,0,c,c
CAN000083220246,Buy,6,10,0,b4,b4
CAN000057514246,Buy,5,10,0,c,c
CAN000057514265,Buy,5,10,0,c,c
CAN000057514254,Buy,5,10,0,c,c
CAN000078719193,Buy,5,10,0,c,c
CAN000078719195,Buy,5,10,0,c,c
CAN000039409679,Buy,7,10,0,b2,b2
CAN000053513331,Cancel,5,11,0,a1,a1
CAN000053513331,Buy,25,10,0,c,c
CAN000053513335,Buy,6,10,0,b4,b4
CAN000053513350,Buy,5,10,0,c,c
CAN000080019490,Buy,5,10,0,c,c
CAN000080019484,Buy,17,10,0,c,c
CAN000046311349,Buy,10,10,0,c,c
CAN000060514912,Cancel,5,11,0,a1,a1
CAN000060514912,Buy,13,10,0,c,c
CAN000008801878,Buy,5,10,0,c,c
CAN000008801867,Cancel,5,11,1,a1,a1
CAN000008801867,Cancel,6,11,1,c,c
CAN000008801867,Cancel,11,11,1,b3,b3
CAN000008801867,Cancel,14,11,1,c,c
CAN000008801867,Cancel,18,11,1,a1,a1
CAN000008801867,city_subway,19,2,1,a1,a1
CAN000008801867,concession,20,5,1,a1,a1
CAN000008801867,daily,21,7,1,a1,a1
CAN000008801867,Cancel,22,11,1,a1,a1
CAN000008801867,Buy,27,10,1,b4,b4
CAN000005701224,Cancel,5,11,0,a1,a1
CAN000005701224,trip_4,13,9,0,c,c
CAN000074918279,Buy,12,10,0,c,c
CAN000074918257,Buy,5,10,0,c,c
CAN000074918284,Buy,10,10,0,c,c
CAN000088321477,Buy,5,10,0,c,c
CAN000088321492,Buy,5,10,0,c,c
CAN000088321484,Buy,9,10,0,c,c
CAN000009602063,Cancel,6,11,1,b3,b3
CAN000009602063,Cancel,10,11,1,a1,a1
CAN000009602063,Cancel,12,11,1,c,c
CAN000009602063,Buy,17,10,1,b4,b4
CAN000009602072,Buy,7,10,0,c,c
CAN000009602065,Cancel,5,11,1,a1,a1
CAN000009602065,Buy,10,10,1,b4,b4
CAN000085620845,Cancel,5,11,1,a1,a1
CAN000085620845,Buy,10,10,1,b4,b4
CAN000085620844,Cancel,11,11,0,c,c
CAN000085620844,Buy,16,10,0,b4,b4
CAN000082220019,Cancel,5,11,0,a1,a1
CAN000082220019,Buy,10,10,0,c,c
CAN000082220014,Buy,6,10,0,c,c
CAN000066116264,Cancel,5,11,0,a1,a1
CAN000066116264,Buy,18,10,0,c,c
CAN000066116288,Buy,6,10,0,b4,b4
CAN000066116276,Cancel,6,11,0,b3,b3
CAN000066116276,Cancel,11,11,0,c,c
CAN000066116276,Buy,16,10,0,b4,b4
CAN000066116271,Buy,5,10,0,c,c
CAN000086621108,trip_n,5,8,0,c,c
CAN000086621103,Cancel,5,11,1,a1,a1
CAN000086621103,Cancel,7,11,1,c,c
CAN000086621103,Cancel,13,11,1,b1,b1
CAN000086621103,Cancel,18,11,1,c,c
CAN000086621103,Cancel,22,11,1,a1,a1
CAN000086621103,Buy,27,10,1,b4,b4
CAN000024906273,Buy,9,10,0,c,c
CAN000024906286,Cancel,5,11,1,a1,a1
CAN000024906286,Buy,10,10,1,b4,b4
CAN000024906261,Cancel,5,11,1,a1,a1
CAN000024906261,Buy,16,10,1,c,c
CAN000024906265,Buy,5,10,0,c,c
CAN000008701851,Cancel,5,11,1,a1,a1
CAN000008701851,Cancel,15,11,1,c,c
CAN000008701851,Cancel,19,11,1,a1,a1
CAN000008701851,Buy,24,10,1,b4,b4
CAN000008701845,Cancel,5,11,0,a1,a1
CAN000008701845,Buy,12,10,0,c,c
CAN000087821363,Cancel,5,11,1,a1,a1
CAN000087821363,Cancel,10,11,1,b3,b3
CAN000087821363,Cancel,14,11,1,a1,a1
CAN000087821363,Buy,19,10,1,b4,b4
CAN000087821366,Buy,10,10,0,c,c
CAN000087821368,Cancel,6,11,1,b3,b3
CAN000087821368,Cancel,10,11,1,a1,a1
CAN000087821368,Cancel,15,11,1,b3,b3
CAN000087821368,Buy,20,10,1,b4,b4
CAN000039309640,Cancel,5,11,1,a1,a1
CAN000039309640,Cancel,10,11,1,b3,b3
CAN000039309640,Cancel,14,11,1,a1,a1
CAN000039309640,Buy,19,10,1,b4,b4
CAN000039309635,Cancel,5,11,0,c,c
CAN000039309635,Cancel,9,11,0,a1,a1
CAN000039309635,Buy,14,10,0,c,c
CAN000039309634,Buy,5,10,0,c,c
CAN000029507321,Buy,5,10,0,c,c
CAN000029507323,Buy,13,10,0,c,c
CAN000012703062,Buy,5,10,0,c,c
CAN000012703056,Buy,5,10,0,c,c
CAN000087421281,Buy,5,10,0,c,c
CAN000087421263,Buy,5,10,0,c,c
CAN000087421267,Buy,15,10,0,c,c
CAN000087421270,Buy,6,10,0,b4,b4
CAN000088021425,Buy,5,10,0,c,c
CAN000053713394,Cancel,3,11,0,c,c
CAN000053713394,Buy,9,10,0,b2,b2
CAN000053713389,Buy,10,10,0,c,c
CAN000053713386,Buy,6,10,0,c,c
CAN000053713371,Buy,7,10,0,c,c
CAN000044810986,Cancel,6,11,0,b3,b3
CAN000044810986,Buy,10,10,0,c,c
CAN000075318335,Cancel,6,11,1,b3,b3
CAN000075318335,Cancel,10,11,1,a1,a1
CAN000075318335,Buy,15,10,1,b4,b4
CAN000075318344,Buy,5,10,0,c,c
CAN000075318325,Buy,5,10,0,c,c
CAN000082720137,Buy,8,10,0,c,c
CAN000082720138,Cancel,5,11,1,a1,a1
CAN000082720138,Buy,10,10,1,b4,b4
CAN000013703311,Cancel,5,11,0,c,c
CAN000013703311,Buy,10,10,0,b4,b4
CAN000013703318,Buy,5,10,0,c,c
CAN000013703308,Buy,5,10,0,c,c
CAN000016304068,Cancel,8,11,1,c,c
CAN000016304068,Cancel,12,11,1,a1,a1
CAN000016304068,Cancel,16,11,1,c,c
CAN000016304068,Cancel,20,11,1,a1,a1
CAN000016304068,Cancel,25,11,1,b3,b3
CAN000016304068,Buy,30,10,1,b4,b4
CAN000067316536,Cancel,5,11,1,a1,a1
CAN000067316536,Cancel,9,11,1,c,c
CAN000067316536,Buy,14,10,1,b4,b4
CAN000084120468,Buy,5,10,0,c,c
CAN000084120469,Buy,5,10,0,c,c
CAN000071217413,Cancel,5,11,1,a1,a1
CAN000071217413,Cancel,11,11,1,b1,b1
CAN000071217413,Cancel,15,11,1,a1,a1
CAN000071217413,Buy,20,10,1,b4,b4
CAN000071217400,Buy,11,10,0,c,c
CAN000003400811,Buy,5,10,0,c,c
CAN000003400797,Cancel,5,11,1,a1,a1
CAN000003400797,Buy,10,10,1,b4,b4
CAN000003400780,Cancel,5,11,1,a1,a1
CAN000003400780,Buy,10,10,1,b4,b4
CAN000003400803,Buy,6,10,0,b4,b4
CAN000031107651,Buy,5,10,0,c,c
CAN000031107655,Cancel,6,11,0,b3,b3
CAN000031107655,Cancel,10,11,0,a1,a1
CAN000031107655,Buy,15,10,0,c,c
CAN000031107658,Buy,14,10,0,c,c
CAN000061815253,Buy,8,10,0,c,c
CAN000061815254,Cancel,6,11,0,c,c
CAN000061815254,Cancel,10,11,0,a1,a1
CAN000061815254,Buy,19,10,0,c,c
CAN000020005086,Cancel,5,11,0,a1,a1
CAN000020005086,Buy,10,10,0,c,c
CAN000064415891,Cancel,5,11,1,a1,a1
CAN000064415891,Cancel,7,11,1,c,c
CAN000064415891,Cancel,12,11,1,b3,b3
CAN000064415891,Cancel,16,11,1,a1,a1
CAN000064415891,Buy,21,10,1,b4,b4
CAN000064415871,Buy,5,10,0,c,c
CAN000064415886,Buy,6,10,0,c,c
CAN000059914779,Buy,6,10,0,b4,b4
CAN000052113019,Cancel,5,11,0,a1,a1
CAN000052113019,Buy,9,10,0,c,c
CAN000052113003,Buy,6,10,0,b4,b4
CAN000052113008,Cancel,6,11,1,b3,b3
CAN000052113008,Cancel,10,11,1,a1,a1
CAN000052113008,city_subway,11,2,1,a1,a1
CAN000052113008,concession,12,5,1,a1,a1
CAN000052113008,daily,13,7,1,a1,a1
CAN000052113008,Cancel,14,11,1,a1,a1
CAN000052113008,Buy,19,10,1,b4,b4
CAN000000100019,Buy,5,10,0,c,c
CAN000000100011,Buy,5,10,0,c,c
CAN000000100021,Cancel,5,11,1,a1,a1
CAN000000100021,Buy,10,10,1,b4,b4
CAN000016204051,Cancel,5,11,1,a1,a1
CAN000016204051,Buy,10,10,1,b4,b4
CAN000016204031,Buy,14,10,0,c,c
CAN000077018769,Buy,5,10,0,c,c
CAN000077018765,trip_n,14,8,0,c,c
CAN000046811427,Buy,5,10,0,c,c
CAN000046811426,Buy,11,10,0,c,c
CAN000051812939,Buy,5,10,0,c,c
CAN000051812943,Buy,5,10,0,c,c
CAN000051812926,Buy,5,10,0,c,c
CAN000085220733,Cancel,5,11,1,a1,a1
CAN000085220733,Cancel,10,11,1,b3,b3
CAN000085220733,Buy,15,10,1,b4,b4
CAN000011002554,Buy,6,10,0,b4,b4
CAN000011002559,Cancel,5,11,1,a1,a1
CAN000011002559,Buy,10,10,1,b4,b4
CAN000065416145,Cancel,5,11,1,a1,a1
CAN000065416145,Buy,10,10,1,b4,b4
CAN000052213028,Cancel,5,11,1,a1,a1
CAN000052213028,Buy,10,10,1,b4,b4
CAN000052213029,Cancel,5,11,1,a1,a1
CAN000052213029,Cancel,10,11,1,b3,b3
CAN000052213029,Cancel,14,11,1,a1,a1
CAN000052213029,Cancel,16,11,1,c,c
CAN000052213029,Buy,21,10,1,b4,b4
CAN000039909793,Buy,6,10,0,b4,b4
CAN000039909781,Cancel,5,11,0,c,c
CAN000039909781,Cancel,9,11,0,a1,a1
CAN000039909781,daily,33,7,0,c,c
CAN000009201966,daily,8,7,0,c,c
CAN000009201949,Buy,5,10,0,c,c
CAN000046511374,Cancel,5,11,1,a1,a1
CAN000046511374,Buy,10,10,1,b4,b4
CAN000046511381,Cancel,5,11,0,c,c
CAN000046511381,Cancel,9,11,0,a1,a1
CAN000046511381,Buy,15,10,0,c,c
CAN000077118784,Cancel,6,11,0,b3,b3
CAN000077118784,Cancel,11,11,0,c,c
CAN000077118784,Buy,16,10,0,b4,b4
CAN000077118779,Buy,5,10,0,c,c
CAN000077118783,Buy,5,10,0,c,c
CAN000075818477,Buy,6,10,0,b4,b4
CAN000075818468,Buy,5,10,0,c,c
CAN000075818475,Buy,6,10,0,b4,b4
CAN000048812006,Cancel,5,11,1,a1,a1
CAN000048812006,Buy,10,10,1,b4,b4
CAN000080619617,Cancel,5,11,1,a1,a1
CAN000080619617,Buy,10,10,1,b4,b4
CAN000080619611,Cancel,6,11,1,b3,b3
CAN000080619611,Cancel,10,11,1,a1,a1
CAN000080619611,Buy,15,10,1,b4,b4
CAN000080619615,Buy,6,10,0,b4,b4
CAN000058214405,Cancel,5,11,1,a1,a1
CAN000058214405,Buy,10,10,1,b4,b4
CAN000025906492,Buy,5,10,0,c,c
CAN000025906491,Buy,5,10,0,c,c
CAN000026206570,Buy,7,10,0,c,c
CAN000026206580,Buy,5,10,0,c,c
CAN000026206574,Buy,6,10,0,b4,b4
CAN000050812684,Buy,6,10,0,c,c
CAN000050812685,Cancel,5,11,0,a1,a1
CAN000050812685,Buy,13,10,0,c,c
CAN000050812689,Cancel,5,11,1,a1,a1
CAN000050812689,Buy,10,10,1,b4,b4
CAN000023105759,Buy,5,10,0,c,c
CAN000023105755,Buy,6,10,0,b4,b4
CAN000023105761,Buy,14,10,0,c,c
CAN000013003148,Buy,5,10,0,c,c
CAN000013003130,Buy,6,10,0,b4,b4
CAN000013003143,trip_n,5,8,0,c,c
CAN000056413985,Buy,6,10,0,b4,b4
CAN000056413983,Cancel,5,11,1,a1,a1
CAN000056413983,Buy,10,10,1,b4,b4
CAN000056413977,Cancel,5,11,0,a1,a1
CAN000056413977,Buy,13,10,0,c,c
CAN000015303849,Cancel,5,11,1,a1,a1
CAN000015303849,Cancel,11,11,1,b1,b1
CAN000015303849,Cancel,15,11,1,a1,a1
CAN000015303849,Buy,20,10,1,b4,b4
CAN000015303875,Cancel,6,11,0,b3,b3
CAN000015303875,Cancel,10,11,0,c,c
CAN000015303875,Buy,15,10,0,b4,b4
CAN000015303862,Buy,5,10,0,c,c
CAN000037609273,Buy,6,10,0,c,c
CAN000037609258,Cancel,5,11,1,a1,a1
CAN000037609258,Buy,10,10,1,b4,b4
CAN000015503894,Cancel,5,11,1,a1,a1
CAN000015503894,Buy,10,10,1,b4,b4
CAN000020905339,Buy,5,10,0,c,c
CAN000020905336,Buy,9,10,0,c,c
CAN000020905320,Cancel,5,11,1,a1,a1
CAN000020905320,Cancel,10,11,1,b3,b3
CAN000020905320,Cancel,14,11,1,a1,a1
CAN000020905320,Buy,19,10,1,b4,b4
CAN000020905337,Cancel,5,11,1,a1,a1
CAN000020905337,Cancel,12,11,1,c,c
CAN000020905337,Cancel,16,11,1,a1,a1
CAN000020905337,city_subway,17,2,1,a1,a1
CAN000020905337,concession,18,5,1,a1,a1
CAN000020905337,daily,19,7,1,a1,a1
CAN000020905337,Cancel,20,11,1,a1,a1
CAN000020905337,Buy,25,10,1,b4,b4
CAN000006401385,Cancel,5,11,0,a1,a1
CAN000006401385,Buy,9,10,0,c,c
CAN000006401380,Buy,5,10,0,c,c
CAN000006401388,Cancel,5,11,0,a1,a1
CAN000006401388,Buy,13,10,0,c,c
CAN000021805527,Buy,5,10,0,c,c
CAN000021805513,Buy,5,10,0,c,c
CAN000021805516,Buy,12,10,0,c,c
CAN000042610440,Buy,6,10,0,c,c
CAN000042610430,Cancel,6,11,1,b3,b3
CAN000042610430,Cancel,10,11,1,a1,a1
CAN000042610430,Buy,15,10,1,b4,b4
CAN000042610431,Buy,6,10,0,b4,b4
CAN000042610435,Buy,5,10,0,c,c
CAN000071917593,Buy,6,10,0,b4,b4
CAN000071917589,Buy,7,10,0,b2,b2
CAN000071917575,Buy,5,10,0,c,c
CAN000087721347,Buy,9,10,0,c,c
CAN000087721349,Buy,6,10,0,b4,b4
CAN000007601622,Buy,9,10,0,c,c
CAN000078419118,Cancel,5,11,1,a1,a1
CAN000078419118,Cancel,10,11,1,b3,b3
