,ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,gender
654,AUS000026204860,AUS,15.6,7.8,0,0,0,16.1,25.5,41.6,23.4,2.1,15.6,0,17.7,11.7,3.1875,8,ab,2,1,1,1
655,AUS000026204855,AUS,5.6,0,9.3,18.1,0,13.7,36.6,50.3,33,3.6,23.7,2.8,45.9,11,1.83,20,bab,3,1,1,2
656,AUS000035806636,AUS,3.8,9.7,0,18.8,0,8.8,37.4,46.2,32.3,5.1,22.6,0,27.7,10.76666667,2.3375,16,bab,3,1,1,1
657,AUS000071513336,AUS,21.2,6.9,0,0,17.8,14.8,50.2,65,45.9,4.3,39,12.7,43.3,11.475,2.39047619,21,abab,4,1,1,2
658,AUS000051109502,AUS,39.4,20.4,0,0,0,12,61.2,73.2,59.8,1.4,39.4,0,40.8,29.9,7.65,8,ab,2,1,1,1
659,AUS000051109504,AUS,7,4.1,0,6.5,0,18.7,27.2,45.9,17.6,9.6,13.5,0,23.1,5.866666667,2.092307692,13,bab,3,1,1,1
660,AUS000052309713,AUS,17.2,7.6,0,0,18.3,11.2,46.5,57.7,43.1,3.4,35.5,1.3,38.9,14.36666667,3.321428571,14,abb,3,1,1,2
661,AUS000052309710,AUS,13.3,7.5,0,0,0,11.7,22.5,34.2,20.8,1.7,13.3,0,15,10.4,2.8125,8,ab,2,1,1,2
662,AUS000047208748,AUS,20,5.5,0,14,0,15.6,42.8,58.4,39.5,3.3,34,0,37.3,9.875,2.517647059,17,abab,4,1,1,1
663,AUS000047208747,AUS,6.4,11,0,17.4,0,11.4,36.3,47.7,34.8,1.5,23.8,0,25.3,11.6,2.792307692,13,bab,3,1,1,2
664,AUS000026104836,AUS,7.6,8.6,0,7.6,0,32.5,28.6,61.1,23.8,4.8,15.2,0,20,7.933333333,2.2,13,bab,3,1,1,2
665,AUS000003400653,AUS,7.4,9,0,0,19.4,9.9,39.5,49.4,35.8,3.7,26.8,6.6,30.5,11.93333333,2.821428571,14,bab,3,1,1,1
666,AUS000003400650,AUS,20.9,4.3,0,0,11.6,14.5,40.2,54.7,36.8,3.4,32.5,4.3,35.9,9.2,2.233333333,18,abab,4,1,1,1
667,AUS000031105780,AUS,7.4,7.8,0,0,0,20.2,29.4,49.6,15.2,14.2,7.4,0,21.6,7.6,2.45,12,ab,2,1,1,2
668,AUS000068212745,AUS,13.3,16.3,0,0,0,18.1,32.8,50.9,29.6,3.2,13.3,0,16.5,14.8,4.1,8,ab,2,1,1,1
669,AUS000068212741,AUS,20.5,8.6,0,0,0,15.9,31,46.9,29.1,1.9,20.5,0,22.4,14.55,3.875,8,ab,2,1,1,2
670,AUS000020303772,AUS,46.7,12.7,0,0,0,29.3,61.2,90.5,59.4,1.8,46.7,0,48.5,29.7,7.65,8,ab,2,1,1,2
671,AUS000013202450,AUS,18.1,15.3,0,9.7,0,22,50.9,72.9,43.1,7.8,27.8,0,35.6,10.775,2.545,20,abab,4,1,1,2
672,AUS000061411455,AUS,32.7,10.4,0,0,0,32.8,45.4,78.2,43.1,2.3,32.7,0,35,21.55,5.675,8,ab,2,1,1,2
673,AUS000040607513,AUS,5,5.2,0,13.9,0,11.8,27.2,39,24.1,3.1,18.9,0,22,8.033333333,2.092307692,13,bab,3,1,1,2
674,AUS000040607508,AUS,7.7,0,12.3,25.3,0,12.8,70.6,83.4,45.3,25.3,33,3.7,82.9,11.325,1.961111111,36,baab,4,1,1,1
675,AUS000019603661,AUS,3.6,11.7,0,12.4,0,15.1,29.8,44.9,27.7,2.1,16,0,18.1,9.233333333,2.292307692,13,bab,3,1,1,2
676,AUS000071413317,AUS,15,4.9,0,20.9,0,30.1,78.6,108.7,40.8,37.8,35.9,0,73.7,13.6,2.245714286,35,bab,3,1,1,2
677,AUS000031805912,AUS,38.3,10.3,0,0,0,15.8,50.3,66.1,48.6,1.7,38.3,0,40,24.3,6.2875,8,ab,2,1,1,2
678,AUS000050609408,AUS,5.3,5.6,0,0,0,19.4,27.5,46.9,10.9,16.6,5.3,0,21.9,5.45,2.291666667,12,ab,2,1,1,2
679,AUS000050609409,AUS,16.1,5.2,0,0,0,19.9,22.7,42.6,21.3,1.4,16.1,0,17.5,10.65,2.8375,8,ab,2,1,1,1
680,AUS000028405290,AUS,15.3,5.4,0,11.5,0,18,36.8,54.8,32.2,4.6,26.8,0,31.4,8.05,2.164705882,17,abab,4,1,1,2
681,AUS000063511842,AUS,9.4,3.9,0,19.7,0,19.6,60.8,80.4,33,27.8,29.1,0,56.9,6.6,1.32173913,46,abbab,5,1,1,2
682,AUS000074013814,AUS,27.1,20.3,0,0,0,36.7,49.1,85.8,47.4,1.7,27.1,0,28.8,23.7,6.1375,8,ab,2,1,1,1
683,AUS000039707340,AUS,32.1,8.8,0,0,0,20.8,42.8,63.6,40.9,1.9,32.1,0,34,20.45,5.35,8,ab,2,1,1,2
684,AUS000019303613,AUS,6.7,8,0,20.5,0,25.1,37.4,62.5,35.2,2.2,27.2,0,29.4,11.73333333,2.876923077,13,bab,3,1,1,2
685,AUS000061111389,AUS,11.8,8.2,0,0,0,18.5,21.4,39.9,20,1.4,11.8,0,13.2,10,2.675,8,ab,2,1,1,1
686,AUS000061111400,AUS,3.6,5.7,0,4.7,0,13.1,25.9,39,14,11.9,8.3,0,20.2,4.666666667,1.363157895,19,bab,3,1,1,2
687,AUS000003600702,AUS,3.8,11.8,0,14.2,0,17.2,32.4,49.6,29.8,2.6,18,0,20.6,9.933333333,2.492307692,13,bab,3,1,1,2
688,AUS000006301203,AUS,15.5,3.1,0,0,17.7,21.5,42.7,64.2,36.3,6.4,33.2,1.6,39.6,9.075,2.135,20,abab,4,1,1,2
689,AUS000058310859,AUS,25.1,7.9,0,15.3,0,18.1,52.9,71,48.3,4.6,40.4,0,45,12.075,3.111764706,17,abab,4,1,1,1
690,AUS000058310862,AUS,28.9,6.9,0,0,0,12.5,37.3,49.8,35.8,1.5,28.9,0,30.4,17.9,4.6625,8,ab,2,1,1,1
691,AUS000069813023,AUS,16,11.3,0,8.6,0,13.2,39.7,52.9,35.9,3.8,24.6,0,28.4,11.96666667,3.053846154,13,abb,3,1,1,1
692,AUS000069813024,AUS,12.4,9.5,0,19.3,0,11.8,43.6,55.4,41.2,2.4,31.7,0,34.1,13.73333333,3.353846154,13,bab,3,1,1,1
693,AUS000015602918,AUS,4.2,7.3,0,17.8,0,32.5,32.2,64.7,29.3,2.9,22,0,24.9,9.766666667,2.476923077,13,bab,3,1,1,1
694,AUS000015602916,AUS,6.4,8.2,0,20.5,0,12.7,38.8,51.5,35.1,3.7,26.9,0,30.6,11.7,2.984615385,13,bab,3,1,1,1
695,AUS000041707714,AUS,7.8,10.4,0,0,0,11.6,19.1,30.7,18.2,0.9,7.8,0,8.7,9.1,2.3875,8,ab,2,1,1,2
696,AUS000041707709,AUS,15.1,5.1,0,18.4,0,18.3,51.4,69.7,38.6,12.8,33.5,0,46.3,9.65,2.336363636,22,abab,4,1,1,2
697,AUS000020503797,AUS,11.2,3.8,0,4.3,0,26,22.1,48.1,19.3,2.8,15.5,0,18.3,4.825,1.3,17,abab,4,1,1,2
698,AUS000020503793,AUS,30.2,18.6,0,0,0,17.5,50.4,67.9,48.8,1.6,30.2,0,31.8,24.4,6.3,8,ab,2,1,1,2
699,AUS000048408954,AUS,38.5,8.3,0,5.4,0,25.4,58.4,83.8,52.2,6.2,43.9,0,50.1,13.05,3.073684211,19,abab,4,1,1,2
700,AUS000048408971,AUS,11.5,7.6,0,21.2,0,21.5,53.7,75.2,40.3,13.4,32.7,0,46.1,10.075,2.440909091,22,abab,4,1,1,2
701,AUS000048408968,AUS,2.3,5,0,16.1,0,24.3,32.3,56.6,23.4,8.9,18.4,0,27.3,7.8,2.01875,16,bab,3,1,1,2
702,AUS000059411060,AUS,3.2,0,11.4,0,0,27.3,34.9,62.2,14.6,20.3,3.2,3.5,46.3,7.3,2.492857143,14,ab,2,1,1,2
703,AUS000043208001,AUS,28,16.8,0,0,0,15.1,46.8,61.9,44.8,2,28,0,30,22.4,5.85,8,ab,2,1,1,2
704,AUS000047108726,AUS,11,10.6,0,0,0,18.2,22.4,40.6,21.6,0.8,11,0,11.8,10.8,2.8,8,ab,2,1,1,1
705,AUS000047108723,AUS,4.1,9.8,0,0,0,14.8,15,29.8,13.9,1.1,4.1,0,5.2,6.95,1.875,8,ab,2,1,1,1
706,AUS000047108721,AUS,16.6,3,0,18.4,0,6.7,44.6,51.3,38,6.6,35,0,41.6,7.6,1.715384615,26,ababb,5,1,1,2
707,AUS000070913225,AUS,45.8,13.8,0,0,22.5,23.8,88.2,112,82.1,6.1,68.3,12.5,74.4,20.525,4.41,20,abab,4,1,1,1
708,AUS000001400253,AUS,30.4,11.1,0,5.2,0,11.8,51.6,63.4,46.7,4.9,35.6,0,40.5,11.675,2.715789474,19,abab,4,1,1,2
709,AUS000001400265,AUS,7.5,9.9,0,14.1,0,15.8,38.8,54.6,31.5,7.3,21.6,0,28.9,10.5,2.282352941,17,bab,3,1,1,2
710,AUS000066512442,AUS,29,24.7,0,0,0,16.2,55.6,71.8,53.7,1.9,29,0,30.9,26.85,6.95,8,ab,2,1,1,1
711,AUS000010301919,AUS,15.8,10.5,0,0,0,19.7,56.9,76.6,26.3,30.6,15.8,0,46.4,13.15,4.376923077,13,ab,2,1,1,1
712,AUS000057110636,AUS,16.5,7.8,0,14.4,0,25.4,45.4,70.8,38.7,6.7,30.9,0,37.6,9.675,2.27,20,abab,4,1,1,2
713,AUS000068812860,AUS,14.7,7.5,0,0,0,57.9,23.5,81.4,22.2,1.3,14.7,0,16,11.1,2.9375,8,ab,2,1,1,2
714,AUS000068812864,AUS,5.7,9.9,0,12.8,0,20.6,30.5,51.1,28.4,2.1,18.5,0,20.6,9.466666667,2.346153846,13,bab,3,1,1,1
715,AUS000021103905,AUS,3.8,5.4,0,14.6,0,27.6,31.1,58.7,23.8,7.3,18.4,0,25.7,7.933333333,1.94375,16,bab,3,1,1,1
716,AUS000021103907,AUS,3,6.7,0,16.4,0,21.9,29.7,51.6,26.1,3.6,19.4,0,23,6.525,1.65,18,babb,4,1,1,2
717,AUS000026904998,AUS,17.3,10.3,0,0,0,16,29.8,45.8,27.6,2.2,17.3,0,19.5,13.8,3.725,8,ab,2,1,1,2
718,AUS000068712848,AUS,18.9,5.1,0,19.7,0,55.6,61.1,116.7,43.7,17.4,38.6,0,56,10.925,2.106896552,29,abab,4,1,1,1
719,AUS000006701270,AUS,30.5,14.2,0,0,0,9.1,95.4,104.5,44.7,50.7,30.5,0,81.2,6.385714286,4.77,20,aaaaaab,7,1,1,1
720,AUS000045008348,AUS,18.6,9.9,0,0,0,29.6,30.3,59.9,28.5,1.8,18.6,0,20.4,14.25,3.7875,8,ab,2,1,1,2
721,AUS000021804050,AUS,27.7,0,14.3,0,0,23.8,46.7,70.5,42,4.7,27.7,6,61,21,5.188888889,9,ab,2,1,1,1
722,AUS000032105966,AUS,11.7,10.9,0,0,0,19.3,23.6,42.9,22.6,1,11.7,0,12.7,11.3,2.95,8,ab,2,1,1,1
723,AUS000036106685,AUS,15.7,0,8.3,0,0,18.9,25.9,44.8,24,1.9,15.7,3,34.2,12,2.877777778,9,ab,2,1,1,2
724,AUS000044508247,AUS,13,4.5,0,5.4,0,29.5,27.5,57,22.9,4.6,18.4,0,23,5.725,1.617647059,17,abab,4,1,1,2
725,AUS000025704769,AUS,5.5,7.6,0,38.8,0,16.9,54.3,71.2,51.9,2.4,44.3,0,46.7,17.3,4.176923077,13,bab,3,1,1,1
726,AUS000056710531,AUS,41.5,0,27,0,0,11.7,70.6,82.3,68.5,2.1,41.5,19.5,97.6,11.41666667,5.430769231,13,aaaaab,6,1,1,1
727,AUS000044008146,AUS,16.2,10.2,0,10.3,0,20.9,49.1,70,36.7,12.4,26.5,0,38.9,12.23333333,2.231818182,22,abb,3,1,1,1
728,AUS000031205791,AUS,15.5,5.2,0,0,0,12.8,22,34.8,20.7,1.3,15.5,0,16.8,10.35,2.75,8,ab,2,1,1,2
729,AUS000041607678,AUS,5.3,14,0,0,0,2.8,81.1,83.9,19.3,61.8,5.3,0,67.1,9.65,5.406666667,15,ab,2,1,1,1
730,AUS000017603320,AUS,18.4,3.3,0,9,0,16.7,37.3,54,30.7,6.6,27.4,0,34,7.675,2.194117647,17,abab,4,1,1,1
731,AUS000007301363,AUS,15.7,14,0,0,0,10.8,31.2,42,29.7,1.5,15.7,0,17.2,14.85,3.9,8,ab,2,1,1,2
732,AUS000010601976,AUS,8,4.3,0,12.6,0,19,41.1,60.1,24.9,16.2,20.6,0,36.8,8.3,1.786956522,23,bab,3,1,1,2
733,AUS000054510148,AUS,44.7,6.9,0,0,23.8,23.9,78.8,102.7,75.4,3.4,68.5,4.4,71.9,18.85,4.377777778,18,abab,4,1,1,1
734,AUS000054510141,AUS,9.3,6.8,0,0,0,9.3,25.7,35,16.1,9.6,9.3,0,18.9,8.05,1.976923077,13,ab,2,1,1,2
735,AUS000047308759,AUS,14.1,0,9.4,0,0,11.1,29.5,40.6,23.5,6,14.1,1.6,38.9,11.75,3.277777778,9,ab,2,1,1,2
736,AUS000025804786,AUS,4.9,6.4,0,11.7,0,16,24.5,40.5,23,1.5,16.6,0,18.1,7.666666667,1.884615385,13,bab,3,1,1,1
737,AUS000012002233,AUS,10,2,0,11.5,0,24.7,34.2,58.9,23.5,10.7,21.5,0,32.2,4.7,1.315384615,26,ababb,5,1,1,1
738,AUS000032606051,AUS,21.5,9.8,0,18.5,0,32.9,72.3,105.2,49.8,22.5,40,0,62.5,12.45,3.442857143,21,abab,4,1,1,2
739,AUS000043107992,AUS,5.4,19.3,0,36.2,0,39.7,76.4,116.1,60.9,15.5,41.6,0,57.1,15.225,4.244444444,18,babb,4,1,1,1
740,AUS000063211804,AUS,5.1,0,17.5,0,0,21.7,36,57.7,22.6,13.4,5.1,3.5,53.5,11.3,2.769230769,13,ab,2,1,1,2
741,AUS000030905755,AUS,6.3,10.5,0,0,0,16,18.1,34.1,16.8,1.3,6.3,0,7.6,8.4,2.2625,8,ab,2,1,1,2
742,AUS000000900147,AUS,7.9,0,8.5,0,0,18.2,17.3,35.5,16.4,0.9,7.9,2.5,25.8,8.2,1.73,10,ab,2,1,1,1
743,AUS000000900159,AUS,12,8.5,0,14.7,0,16.4,53.1,69.5,35.2,17.9,26.7,0,44.6,8.8,2.308695652,23,babb,4,1,1,2
744,AUS000067912686,AUS,13.7,4.1,0,7.6,0,32.3,28.1,60.4,25.4,2.7,21.3,0,24,6.35,1.652941176,17,abab,4,1,1,2
745,AUS000076914359,AUS,13.3,7.8,0,0,0,12.7,22.5,35.2,21.1,1.4,13.3,0,14.7,10.55,2.8125,8,ab,2,1,1,1
746,AUS000076914365,AUS,25.4,10.7,0,0,0,16.1,38.1,54.2,36.1,2,25.4,0,27.4,18.05,4.7625,8,ab,2,1,1,2
747,AUS000037806994,AUS,14.2,19.7,0,0,0,19.7,35.2,54.9,33.9,1.3,14.2,0,15.5,16.95,4.4,8,ab,2,1,1,2
748,AUS000037806991,AUS,3.9,3,0,13,0,9.5,22.7,32.2,19.9,2.8,16.9,0,19.7,6.633333333,1.746153846,13,bab,3,1,1,2
749,AUS000037806988,AUS,19.6,6,0,0,0,12.4,26.9,39.3,25.6,1.3,19.6,0,20.9,12.8,3.3625,8,ab,2,1,1,2
750,AUS000069312957,AUS,6.4,0,22.3,0,0,7.1,47.5,54.6,28.7,18.8,6.4,7.8,69.8,14.35,3.653846154,13,ab,2,1,1,2
751,AUS000069312961,AUS,7.2,12.2,0,14.4,0,16.1,37,53.1,33.8,3.2,21.6,0,24.8,8.45,2.176470588,17,abab,4,1,1,2
752,AUS000054910212,AUS,2.6,14,0,17.5,0,30,41.8,71.8,34.1,7.7,20.1,0,27.8,11.36666667,2.322222222,18,bab,3,1,1,2
753,AUS000050709438,AUS,4.2,5.7,0,13.8,0,16.2,26.8,43,23.7,3.1,18,0,21.1,7.9,1.786666667,15,bab,3,1,1,1
754,AUS000050709433,AUS,36.6,11.8,0,0,0,22.6,49.9,72.5,48.4,1.5,36.6,0,38.1,24.2,6.2375,8,ab,2,1,1,1
755,AUS000004300842,AUS,9.2,9.4,0,0,0,19.8,20.9,40.7,18.6,2.3,9.2,0,11.5,9.3,2.6125,8,ab,2,1,1,2
756,AUS000058710946,AUS,16,11,0,0,0,33.8,27.9,61.7,27,0.9,16,0,16.9,13.5,3.4875,8,ab,2,1,1,1
757,AUS000058710936,AUS,17.6,5.2,0,15.7,0,22.1,60.7,82.8,38.5,22.2,33.3,0,55.5,9.625,2.759090909,22,abab,4,1,1,1
758,AUS000053209887,AUS,24.7,25.8,0,0,11,12.7,64.4,77.1,61.5,2.9,35.7,2.7,38.6,20.5,4.6,14,abb,3,1,1,1
759,AUS000053209870,AUS,15.5,3.8,0,6.7,0,15,29.2,44.2,26,3.2,22.2,0,25.4,6.5,1.717647059,17,abab,4,1,1,2
760,AUS000038107052,AUS,18.2,5.6,0,0,0,15,25.4,40.4,23.8,1.6,18.2,0,19.8,11.9,3.175,8,ab,2,1,1,1
761,AUS000042707921,AUS,45.1,9.1,0,0,0,38.4,58.2,96.6,54.2,4,45.1,0,49.1,27.1,5.82,10,ab,2,1,1,1
762,AUS000060911359,AUS,13,9.1,0,0,0,41.3,23.4,64.7,22.1,1.3,13,0,14.3,11.05,2.925,8,ab,2,1,1,2
763,AUS000013502533,AUS,19.1,4.1,0,11.1,0,12.2,44.2,56.4,34.3,9.9,30.2,0,40.1,8.575,2.104761905,21,abab,4,1,1,1
764,AUS000060011192,AUS,5.8,5.9,0,9,0,38.1,27.6,65.7,20.7,6.9,14.8,0,21.7,6.9,2.123076923,13,bab,3,1,1,1
765,AUS000062311623,AUS,18.1,7.8,0,0,0,22.2,27.8,50,25.9,1.9,18.1,0,20,12.95,3.475,8,ab,2,1,1,1
766,AUS000022204105,AUS,14.2,36.6,0,0,0,15,52.3,67.3,50.8,1.5,14.2,0,15.7,25.4,6.5375,8,ab,2,1,1,2
767,AUS000030805737,AUS,7.3,7.6,0,0,0,17.8,15.7,33.5,14.9,0.8,7.3,0,8.1,7.45,1.9625,8,ab,2,1,1,1
768,AUS000030805738,AUS,5.1,7.5,0,23.9,0,18,41.1,59.1,36.5,4.6,29,0,33.6,12.16666667,3.161538462,13,bab,3,1,1,1
769,AUS000002700514,AUS,12.6,3.6,0,2.9,20.5,19.7,49.4,69.1,39.6,9.8,36,8.9,45.8,7.92,1.976,25,ababb,5,1,1,2
770,AUS000002700528,AUS,51.9,8.5,0,0,0,55.3,61.4,116.7,60.4,1,51.9,0,52.9,30.2,7.675,8,ab,2,1,1,1
771,AUT000015603943,AUT,21.7,16.4,0,0,0,26.7,41.1,67.8,38.1,3,21.7,0,24.7,19.05,5.1375,8,ab,2,1,1,1
772,AUT000017504362,AUT,33.4,0,9.6,0,0,11.9,46,57.9,43,3,33.4,0.9,55.6,21.5,4.181818182,11,ab,2,1,1,1
773,AUT000001800367,AUT,20.3,8.8,0,0,0,7.6,31.7,39.3,29.1,2.6,20.3,0,22.9,14.55,3.17,10,ab,2,1,1,2
774,AUT000014603709,AUT,30.1,14,0,0,8.5,13.3,57.4,70.7,52.6,4.8,38.6,2.6,43.4,13.15,2.87,20,abab,4,1,1,2
775,AUT000010602652,AUT,8.3,10.2,0,0,0,21.2,19.3,40.5,18.5,0.8,8.3,0,9.1,9.25,2.4125,8,ab,2,1,1,2
776,AUT000004801073,AUT,20.3,35.7,0,0,0,31.7,57.4,89.1,56,1.4,20.3,0,21.7,28,7.175,8,ab,2,1,1,1
777,AUT000004801084,AUT,84.1,17,0,0,0,6.7,102.2,108.9,101.1,1.1,84.1,0,85.2,50.55,12.775,8,ab,2,1,1,2
778,AUT000008302086,AUT,2.8,10.2,0,26.1,0,29.2,45.8,75,39.1,6.7,28.9,0,35.6,13.03333333,3.053333333,15,bab,3,1,1,2
779,AUT000009702439,AUT,21.1,0,23.7,0,0,25.2,46.1,71.3,44.8,1.3,21.1,13.4,69.8,22.4,5.122222222,9,ab,2,1,1,1
780,AUT000016904208,AUT,10.4,9,0,0,0,13.5,21.1,34.6,19.4,1.7,10.4,0,12.1,9.7,2.6375,8,ab,2,1,1,1
781,AUT000013903526,AUT,9.8,7.3,0,30.7,0,16.9,51.4,68.3,47.8,3.6,40.5,0,44.1,15.93333333,3.953846154,13,bab,3,1,1,1
782,AUT000013903514,AUT,10.1,8.4,0,0,0,12,20.1,32.1,18.5,1.6,10.1,0,11.7,9.25,2.5125,8,ab,2,1,1,2
783,AUT000009202322,AUT,15.1,6.4,0,12.9,0,25.4,38.8,64.2,34.4,4.4,28,0,32.4,11.46666667,2.984615385,13,abb,3,1,1,1
784,AUT000008502153,AUT,4.7,4.4,0,20.3,0,15.8,32.3,48.1,29.4,2.9,25,0,27.9,9.8,2.484615385,13,bab,3,1,1,2
785,AUT000005101176,AUT,25.2,4,0,4.2,0,20.2,38,58.2,33.4,4.6,29.4,0,34,11.13333333,2.923076923,13,abb,3,1,1,1
786,AUT000016504092,AUT,4.6,5.5,0,10.1,0,20.8,23.1,43.9,20.2,2.9,14.7,0,17.6,6.733333333,1.776923077,13,bab,3,1,1,1
787,AUT000016504112,AUT,30.6,13.7,0,0,0,23,48.5,71.5,44.3,4.2,30.6,0,34.8,7.383333333,4.041666667,12,aaaaab,6,1,1,1
788,AUT000016504118,AUT,20.3,8.2,0,0,16.6,12.8,49.2,62,45.1,4.1,36.9,7.2,41,11.275,2.733333333,18,abab,4,1,1,1
789,AUT000003900833,AUT,31.6,9.9,0,7.1,0,11.5,54,65.5,48.6,5.4,38.7,0,44.1,12.15,2.842105263,19,abab,4,1,1,2
790,AUT000003900837,AUT,11.5,12.4,0,0,0,27,26.7,53.7,23.9,2.8,11.5,0,14.3,11.95,3.3375,8,ab,2,1,1,1
791,AUT000006401549,AUT,11.3,10.4,0,7.4,0,14.7,32.3,47,29.1,3.2,18.7,0,21.9,7.275,1.9,17,abab,4,1,1,2
792,AUT000003800809,AUT,15.3,18.1,0,0,0,11.8,34.8,46.6,33.4,1.4,15.3,0,16.7,16.7,4.35,8,ab,2,1,1,1
793,AUT000013103307,AUT,10.2,7.2,0,0,0,16.1,18.6,34.7,17.4,1.2,10.2,0,11.4,8.7,2.325,8,ab,2,1,1,2
794,AUT000004601049,AUT,11,5.7,0,7,0,14.8,27.6,42.4,23.7,3.9,18,0,21.9,5.925,1.452631579,19,abab,4,1,1,1
795,AUT000004601029,AUT,9.8,3.9,0,0,0,15.7,15,30.7,13.7,1.3,9.8,0,11.1,6.85,1.875,8,ab,2,1,1,2
796,AUT000009002272,AUT,7.3,6.5,0,41.8,0,53.9,67.3,121.2,55.6,11.7,49.1,0,60.8,18.53333333,3.958823529,17,bab,3,1,1,1
797,AUT000009002265,AUT,14.4,11,0,0,0,17.5,26.7,44.2,25.4,1.3,14.4,0,15.7,12.7,3.3375,8,ab,2,1,1,2
798,AUT000017004234,AUT,19.5,12.1,0,0,0,13.4,33.7,47.1,31.6,2.1,19.5,0,21.6,15.8,4.2125,8,ab,2,1,1,1
799,AUT000017004258,AUT,16.7,10.4,0,6.4,0,13.5,37.2,50.7,33.5,3.7,23.1,0,26.8,8.375,2.188235294,17,abab,4,1,1,2
800,AUT000000500078,AUT,5.3,5.2,0,15.5,0,21.7,28.3,50,26,2.3,20.8,0,23.1,8.666666667,2.176923077,13,bab,3,1,1,1
801,AUT000012803223,AUT,7.2,6.6,0,30.3,0,27.6,46.7,74.3,44.1,2.6,37.5,0,40.1,14.7,3.592307692,13,bab,3,1,1,2
802,AUT000014003564,AUT,3.6,4.3,0,10.8,0,17.1,20.6,37.7,18.7,1.9,14.4,0,16.3,6.233333333,1.584615385,13,bab,3,1,1,2
803,AUT000007301840,AUT,11.4,6.7,0,9.7,0,23.3,35.1,58.4,27.8,7.3,21.1,0,28.4,6.95,1.595454545,22,abab,4,1,1,2
804,AUT000007301848,AUT,20.2,9,0,0,0,38.8,35.1,73.9,29.2,5.9,20.2,0,26.1,14.6,3.190909091,11,ab,2,1,1,1
805,AUT000002400488,AUT,9.3,4.8,0,10.5,0,21.3,33.8,55.1,24.6,9.2,19.8,0,29,6.15,1.60952381,21,abab,4,1,1,1
806,AUT000009502403,AUT,20.1,15,0,0,0,17.5,36.5,54,35.1,1.4,20.1,0,21.5,17.55,4.5625,8,ab,2,1,1,1
807,AUT000013703453,AUT,6.4,9,0,0,0,57.9,77.6,135.5,15.4,62.2,6.4,0,68.6,7.7,4.311111111,18,ab,2,1,1,2
808,AUT000015103838,AUT,10,12.2,0,0,0,25.2,23.2,48.4,22.2,1,10,0,11,11.1,2.9,8,ab,2,1,1,2
809,AUT000015103817,AUT,4,7.5,0,17.2,0,23.8,30.6,54.4,28.7,1.9,21.2,0,23.1,9.566666667,2.353846154,13,bab,3,1,1,2
810,AUT000015103819,AUT,22,14.8,0,0,0,18.1,38.6,56.7,36.8,1.8,22,0,23.8,18.4,4.825,8,ab,2,1,1,1
811,AUT000003700805,AUT,20.1,12.8,0,6.7,0,10.6,42.5,53.1,39.6,2.9,26.8,0,29.7,9.9,2.5,17,abab,4,1,1,1
812,AUT000003700781,AUT,5.3,8,0,0,0,20.5,14.3,34.8,13.3,1,5.3,0,6.3,6.65,1.7875,8,ab,2,1,1,1
813,AUT000010202546,AUT,2.9,3.4,0,4.6,0,16.8,16.3,33.1,10.9,5.4,7.5,0,12.9,3.633333333,1.253846154,13,bab,3,1,1,1
814,AUT000002700566,AUT,22.4,8.8,0,12.2,0,49.8,47.3,97.1,43.4,3.9,34.6,0,38.5,10.85,2.782352941,17,abab,4,1,1,1
815,AUT000002700585,AUT,16.2,16,0,0,0,7.7,34.3,42,32.2,2.1,16.2,0,18.3,16.1,4.2875,8,ab,2,1,1,1
816,AUT000011402874,AUT,21.8,5.2,0,23.6,0,28.2,56.4,84.6,50.6,5.8,45.4,0,51.2,12.65,3.317647059,17,abab,4,1,1,1
817,AUT000011402896,AUT,23.9,9.1,0,11.8,0,16.9,48.4,65.3,44.8,3.6,35.7,0,39.3,11.2,2.847058824,17,abab,4,1,1,2
818,AUT000005801365,AUT,21.1,4.8,0,0,0,19.1,29,48.1,25.9,3.1,21.1,0,24.2,4.316666667,2.416666667,12,aaaaab,6,1,1,1
819,AUT000002000406,AUT,5.4,10.8,0,27.1,0,23.8,48.1,71.9,43.3,4.8,32.5,0,37.3,14.43333333,3.206666667,15,bab,3,1,1,2
820,AUT000016404072,AUT,12.2,0,26.5,0,0,23.8,40.1,63.9,38.7,1.4,12.2,14.5,66.6,19.35,4.455555556,9,ab,2,1,1,1
821,AUT000016404082,AUT,9.1,16.1,0,0,0,13.1,27.6,40.7,25.2,2.4,9.1,0,11.5,12.6,2.76,10,ab,2,1,1,2
822,AUT000000400061,AUT,16.6,6.4,0,0,0,17.3,24.6,41.9,23,1.6,16.6,0,18.2,11.5,3.075,8,ab,2,1,1,2
823,AUT000001300300,AUT,21.8,19.7,0,11,0,22.1,60.6,82.7,52.5,8.1,32.8,0,40.9,13.125,3.03,20,abab,4,1,1,1
824,AUT000005201226,AUT,43.2,3.6,0,11.8,0,9,70.3,79.3,58.6,11.7,55,0,66.7,14.65,4.135294118,17,abab,4,1,1,2
825,AUT000016304068,AUT,7,13.7,0,0,0,21.2,22.9,44.1,20.7,2.2,7,0,9.2,10.35,2.29,10,ab,2,1,1,2
826,AUT000016304039,AUT,20.2,31.6,0,0,0,39.2,54,93.2,51.8,2.2,20.2,0,22.4,25.9,6.75,8,ab,2,1,1,2
