ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,ratio,mean,weight,gender
SGP000001600505,SGP,14.8,25,0,0,0,31.8,44.4,76.2,39.8,4.6,14.8,0,19.4,19.9,4.44,10,ab,2,1,0,0.64,391.8,7644.048173,1
SGP000004901571,SGP,21.2,9.9,0,0,13.6,10.3,51.7,62,44.7,7,34.8,2.4,41.8,11.175,2.585,20,abab,4,1,0,0.85,518.4,10114.02392,2
SGP000004901587,SGP,15.7,12.4,0,0,0,11.4,53.3,64.7,28.1,25.2,15.7,0,40.9,9.366666667,2.132,25,aab,3,1,0,0.58,354.1,6908.51827,2
SGP000004901568,SGP,14.9,0,9.2,0,0,22.2,41,63.2,24.1,16.9,14.9,2.6,50.2,12.05,3.153846154,13,ab,2,1,0,0.81,444.1428571,9591.621454,2
SGP000003701196,SGP,3.5,5.7,0,8.4,0,12.9,48.9,61.8,17.6,31.3,11.9,0,43.2,5.866666667,2.126086957,23,abb,3,1,0,0.23,131.7619048,2766.953524,1
SGP000003701185,SGP,6,3.9,0,25.3,0,15.5,64.9,80.4,35.2,29.7,31.3,0,61,7.04,2.028125,32,bbabb,5,1,0,0.56,339,6613.916107,1
SGP000013304308,SGP,11.2,7,0,19.4,0,13.8,40.6,54.4,37.6,3,30.6,0,33.6,12.53333333,3.123076923,13,bab,3,1,0,0.93,515.1904762,11125.95181,2
SGP000003401087,SGP,13.1,6.3,0,0,0,13.5,21.1,34.6,19.4,1.7,13.1,0,14.8,9.7,2.6375,8,ab,2,1,0,0.78,474.2,9251.678519,1
SGP000012404000,SGP,9.3,10.6,0,0,0,17.1,34.1,51.2,19.9,14.2,9.3,0,23.5,9.95,2.623076923,13,ab,2,1,0,0.66,400.7,7817.687858,1
SGP000011303642,SGP,6.2,5.8,0,0,31.2,9.6,54.1,63.7,43.2,10.9,37.4,10.4,48.3,14.4,2.705,20,bab,3,1,0,0.52,296.8571429,6233.89529,1
SGP000007202320,SGP,19.5,5.2,0,12.4,0,23.1,41.1,64.2,37.1,4,31.9,0,35.9,9.275,2.417647059,17,abab,4,1,0,0.81,447.6666667,9667.720948,2
SGP000007202313,SGP,16.4,8,0,0,0,11.9,25.8,37.7,24.4,1.4,16.4,0,17.8,12.2,3.225,8,ab,2,1,0,0.55,337.6,6586.601999,2
SGP000010703461,SGP,21.9,8.4,0,0,0,15.2,32.6,47.8,30.3,2.3,21.9,0,24.2,15.15,4.075,8,ab,2,1,0,0.56,318.9047619,6696.887513,1
SGP000006702194,SGP,23.5,12.5,0,0,0,12.9,37.2,50.1,36,1.2,23.5,0,24.7,18,4.65,8,ab,2,1,0,0.99,601.9,11743.11535,1
SGP000016705372,SGP,10.4,4.8,0,0,22.1,15.8,46.6,62.4,37.3,9.3,32.5,8.2,41.8,12.43333333,2.33,20,bab,3,1,0,0.54,331.6,6469.541537,1
SGP000016705377,SGP,21.7,11.7,0,16.8,0,18.5,59.9,78.4,50.2,9.7,38.5,0,48.2,12.55,2.722727273,22,abab,4,1,0,0.87,480.1428571,10369.07035,2
SGP000002100669,SGP,24.4,6.1,0,3.3,0,8.2,63.4,71.6,33.8,29.6,27.7,0,57.3,5.633333333,1.37826087,46,aaabab,6,1,0,0.68,412,8038.151729,2
SGP000004701526,SGP,9.7,14.8,0,0,0,25.3,27,52.3,24.5,2.5,9.7,0,12.2,12.25,3.375,8,ab,2,1,0,0.8,441.3809524,9531.975904,1
SGP000004701506,SGP,5.4,12.4,0,42.3,0,13.6,64.7,78.3,60.1,4.6,47.7,0,52.3,20.03333333,4.976923077,13,bab,3,1,0,0.96,585.5,11423.15009,1
SGP000010103262,SGP,8.8,0,20.1,0,0,11.6,31,42.6,28.9,2.1,8.8,6.2,51.1,14.45,3.444444444,9,ab,2,1,0,0.96,585.5,11423.15009,2
SGP000011203630,SGP,4.4,5.1,0,17,0,14.2,40,54.2,26.5,13.5,21.4,0,34.9,8.833333333,2.105263158,19,bab,3,1,0,0.62,352.047619,7392.875823,2
SGP000003601154,SGP,24.8,4.9,0,6.5,0,17.6,77.1,94.7,36.2,40.9,31.3,0,72.2,3.290909091,1.133823529,68,aaabaaaaabb,11,1,0,0.87,480.1904762,10370.09872,2
SGP000003601176,SGP,14.5,8,0,0,0,17,23.8,40.8,22.5,1.3,14.5,0,15.8,11.25,2.975,8,ab,2,1,0,0.47,284.9,5558.420941,2
SGP000012103928,SGP,15.4,5.4,0,5,0,9.4,37.4,46.8,25.8,11.6,20.4,0,32,6.45,1.780952381,21,abab,4,1,0,0.77,438.5714286,9209.845304,1
SGP000001300407,SGP,9.5,10.9,0,0,0,6.7,52.9,59.6,20.4,32.5,9.5,0,42,10.2,3.111764706,17,ab,2,1,0,0.74,453.8,8853.672948,2
SGP000012804131,SGP,25,3.5,0,21.7,0,17.2,76.9,94.1,50.2,26.7,46.7,0,73.4,4.563636364,1.2015625,64,abbabababab,11,1,0,0.76,431.6666667,9064.847739,2
SGP000001200376,SGP,5.6,5,0,31.9,0,21.7,55,76.7,42.5,12.5,37.5,0,50,10.625,2.391304348,23,babb,4,1,0,0.76,464.5,9062.430772,1
SGP000001200382,SGP,36.4,4.1,0,9.7,0,16.1,69.5,85.6,50.2,19.3,46.1,0,65.4,16.73333333,3.159090909,22,abb,3,1,0,0.72,408.047619,8568.85607,2
SGP000009002909,SGP,6.1,4.5,0,30.4,0,6.5,43.6,50.1,41,2.6,36.5,0,39.1,13.66666667,3.353846154,13,bab,3,1,0,0.74,448.6,8752.220547,1
SGP000009002896,SGP,10.5,4,0,23.3,0,22.9,45,67.9,37.8,7.2,33.8,0,41,9.45,2.5,18,babb,4,1,0,0.83,469.5714286,9860.834369,2
SGP000009002912,SGP,6.6,6.5,0,15.7,0,20.8,34.1,54.9,28.8,5.3,22.3,0,27.6,9.6,2.623076923,13,bab,3,1,0,0.99,601.9,11743.11535,2
SGP000012904188,SGP,5.5,7.8,0,14.9,0,33.5,41.8,75.3,28.2,13.6,20.4,0,34,9.4,2.322222222,18,bab,3,1,0,0.56,339.3,6619.76913,1
SGP000012904176,SGP,38.2,7.6,0,7.7,0,9.5,60.1,69.6,53.5,6.6,45.9,0,52.5,13.375,3.163157895,19,abab,4,1,0,0.79,447.3809524,9394.842196,2
SGP000003000959,SGP,16.8,11.3,0,0,0,11.8,30.2,42,28.1,2.1,16.8,0,18.9,14.05,3.02,10,ab,2,1,0,0.96,585.5,11423.15009,2
SGP000003000967,SGP,18,5.2,0,6.6,0,11.9,35.8,47.7,29.8,6,24.6,0,30.6,7.45,1.884210526,19,abab,4,1,0,0.78,427.4761905,9231.691411,2
SGP000001400435,SGP,5.7,12.4,0,18.9,0,8.7,39,47.7,37,2,24.6,0,26.6,12.33333333,3,13,bab,3,1,0,1,550.952381,11898.25884,1
SGP000001400432,SGP,6.6,6.7,0,0,0,29,50.5,79.5,13.3,37.2,6.6,0,43.8,4.433333333,1.53030303,33,aab,3,1,0,0.93,525.952381,11044.81448,2
SGP000001400434,SGP,25,17.8,0,0,0,23.5,44.1,67.6,42.8,1.3,25,0,26.3,21.4,5.5125,8,ab,2,1,0,1,609.9,11899.19597,2
SGP000014404682,SGP,34.6,13.1,0,23.9,0,30.6,74.3,104.9,71.6,2.7,58.5,0,61.2,23.86666667,5.715384615,13,bab,3,1,0,0.97,551.1428571,11573.8056,2
SGP000013604412,SGP,26.7,0,47.1,0,0,28.5,76.1,104.6,73.8,2.3,26.7,15.5,123.2,36.9,8.455555556,9,ab,2,1,0,0.46,282,5501.841717,2
SGP000005301733,SGP,27.3,6.2,0,0,0,13.6,69.3,82.9,33.5,35.8,27.3,0,63.1,8.375,1.690243902,41,aaab,4,1,0,0.66,400.7,7817.687858,1
SGP000015204908,SGP,12.6,12.7,0,0,0,14.9,39.6,54.5,25.3,14.3,12.6,0,26.9,12.65,2.828571429,14,ab,2,1,0,0.29,174.2,3398.655415,2
SGP000015204915,SGP,7.6,5.4,0,28.7,9.6,16.9,64,80.9,51.3,12.7,45.9,4.3,58.6,10.26,2.285714286,28,babab,5,1,0,0.44,248.8571429,5225.912221,2
SGP000002500797,SGP,34.9,9.6,0,6.6,0,9.5,54.3,63.8,51.1,3.2,41.5,0,44.7,12.775,3.194117647,17,abab,4,1,0,0.55,336.8,6570.993937,1
SGP000002500791,SGP,15.4,7,0,12.9,0,7.6,48.4,56,35.3,13.1,28.3,0,41.4,7.06,1.5125,32,abbab,5,1,0,0.94,535.1904762,11238.81122,2
SGP000002500792,SGP,4.1,11.1,0,19.1,0,13.9,41.5,55.4,34.3,7.2,23.2,0,30.4,11.43333333,2.59375,16,bab,3,1,0,0.86,474.1428571,10239.49553,2
SGP000002500811,SGP,3.9,4.2,0,11.1,0,7.2,30.5,37.7,19.2,11.3,15,0,26.3,6.4,1.90625,16,bab,3,1,0,0.75,458.2,8939.517287,2
SGP000015304945,SGP,18.5,11.1,0,0,0,13.3,35.8,49.1,29.6,6.2,18.5,0,24.7,14.8,2.983333333,12,ab,2,1,0,0.95,577.5,11267.06947,2
SGP000006802199,SGP,29.3,16.2,0,0,0,18.3,71.6,89.9,45.5,26.1,29.3,0,55.4,11.375,2.468965517,29,aaab,4,1,0,0.64,391.8,7644.048173,2
SGP000014604729,SGP,17.1,10.9,0,0,15.8,6,55.7,61.7,43.8,11.9,32.9,5.6,44.8,10.95,2.42173913,23,abab,4,1,0,0.76,465.7,9085.842864,2
SGP000011603753,SGP,11,7.2,0,0,0,41.2,93.4,134.6,18.2,75.2,11,0,86.2,9.1,3.459259259,27,ab,2,1,0,0.92,501.2105263,10971.38499,2
SGP000002800891,SGP,11.9,10.2,0,0,0,16,23.3,39.3,22.1,1.2,11.9,0,13.1,11.05,2.9125,8,ab,2,1,0,0.56,339.3,6619.76913,2
SGP000002800916,SGP,27.9,13.7,0,0,0,13.9,42.9,56.8,41.6,1.3,27.9,0,29.2,20.8,5.3625,8,ab,2,1,0,0.87,490.9047619,10308.82684,2
SGP000008102627,SGP,8.6,6.4,0,18.1,0,6.9,38.6,45.5,33.1,5.5,26.7,0,32.2,11.03333333,2.4125,16,bab,3,1,0,0.48,290.1,5659.873341,2
SGP000008102614,SGP,14.4,4.6,0,18.9,0,12.7,40.3,53,37.9,2.4,33.3,0,35.7,9.475,2.370588235,17,abab,4,1,0,0.82,462.2380952,9706.836956,2
SGP000006602157,SGP,8.6,6.8,0,0,0,8.1,16.4,24.5,15.4,1,8.6,0,9.6,7.7,2.05,8,ab,2,1,0,0.78,428.7619048,9259.457443,1
SGP000006602142,SGP,13.7,4.5,0,13.1,0,14.9,43,57.9,31.3,11.7,26.8,0,38.5,7.825,1.653846154,26,baab,4,1,0,0.91,518.7619048,10893.81702,2
SGP000005101649,SGP,7.3,4.1,0,27.9,0,16.7,61.4,78.1,39.3,22.1,35.2,0,57.3,9.825,1.805882353,34,babb,4,1,0,0.82,463.8571429,9740.836385,1
SGP000005101667,SGP,23.3,15.9,0,0,0,17.7,41.2,58.9,39.2,2,23.3,0,25.3,19.6,5.15,8,ab,2,1,0,0.96,585.5,11423.15009,2
SGP000006001960,SGP,4.7,5.6,0,12.2,0,31.6,54.5,86.1,22.5,32,16.9,0,48.9,7.5,2.369565217,23,bab,3,1,0,0.85,518.4,10114.02392,1
SGP000006001966,SGP,14.3,6.7,0,0,0,18,22,40,21,1,14.3,0,15.3,10.5,2.75,8,ab,2,1,0,0.55,337.1,6576.846961,1
SGP000006001946,SGP,6.2,7.7,0,0,0,13.9,30.9,44.8,13.9,17,6.2,0,23.2,6.95,2.207142857,14,ab,2,1,0,0.93,526.5714286,11057.81426,2
SGP000009503068,SGP,11.4,10.3,0,0,0,14.4,25.8,40.2,21.7,4.1,11.4,0,15.5,10.85,2.345454545,11,ab,2,1,0,0.74,450.6,8791.240701,1
SGP000014004545,SGP,10.8,7.4,0,23.9,0,24.5,51.7,76.2,42.1,9.6,34.7,0,44.3,10.525,2.35,22,baab,4,1,0,0.76,464,9052.675733,2
SGP000014004549,SGP,12.1,4.2,0,13,0,18.8,55.2,74,29.3,25.9,25.1,0,51,7.325,1.577142857,35,abbb,4,1,0,0.8,439.9047619,9500.096386,1
SGP000014004558,SGP,15.3,9.2,0,0,0,15.8,31.7,47.5,24.5,7.2,15.3,0,22.5,12.25,2.641666667,12,ab,2,1,0,0.91,514.952381,10813.81836,1
SGP000003801227,SGP,24.5,7.9,0,0,0,13.9,36.1,50,32.4,3.7,24.5,0,28.2,16.2,4.5125,8,ab,2,1,0,0.45,277.2,5408.193348,1
SGP000010603422,SGP,5.2,6.2,0,17,0,23.8,30.9,54.7,28.4,2.5,22.2,0,24.7,9.466666667,2.376923077,13,bab,3,1,0,0.76,418.047619,9028.073844,1
SGP000010603416,SGP,16.4,6.5,0,0,0,20.9,24,44.9,22.9,1.1,16.4,0,17.5,11.45,3,8,ab,2,1,0,0.75,458.7,8949.272325,2
SGP000004201353,SGP,35.6,7.8,0,0,0,20.7,45.2,65.9,43.4,1.8,35.6,0,37.4,21.7,5.65,8,ab,2,1,0,0.51,283.8571429,6130.122814,1
SGP000009202959,SGP,17.1,10,0,0,0,15.5,34.5,50,27.1,7.4,17.1,0,24.5,9.033333333,1.916666667,18,aab,3,1,0,0.99,601.9,11743.11535,2
SGP000009202975,SGP,24.8,12.7,0,0,0,9.8,55.5,65.3,37.5,18,24.8,0,42.8,18.75,4.269230769,13,ab,2,1,0,0.72,428.25,8584.646562,2
SGP000001900601,SGP,7,2.7,0,22.5,0,8.6,44.2,52.8,32.2,12,29.5,0,41.5,5.366666667,1.38125,32,bababb,6,1,0,0.74,448.6,8752.220547,1
SGP000016905424,SGP,4.4,8.4,0,16.5,0,24.2,32,56.2,29.3,2.7,20.9,0,23.6,9.766666667,2.461538462,13,bab,3,1,0,0.46,283.2,5525.25381,1
SGP000008402702,SGP,15.9,17.1,0,0,0,22.1,34.2,56.3,33,1.2,15.9,0,17.1,16.5,4.275,8,ab,2,1,0,0.63,356.8571429,7493.874127,1
SGP000009102952,SGP,31.6,5.9,0,14,0,19.6,54.1,73.7,51.5,2.6,45.6,0,48.2,12.875,3.182352941,17,abab,4,1,0,0.58,317.2380952,6851.011271,1
SGP000009102949,SGP,8,15.1,0,0,42.1,9.1,72.4,81.5,65.2,7.2,50.1,11.6,57.3,21.73333333,3.810526316,19,bab,3,1,0,0.66,401,7823.540882,2
SGP000007502414,SGP,6.4,9.5,0,12.6,0,14.1,41.5,55.6,28.5,13,19,0,32,9.5,2.305555556,18,bab,3,1,0,0.86,527.6,10293.51663,2
SGP000007502431,SGP,7.9,5.6,0,0,0,12.4,16.4,28.8,13.5,2.9,7.9,0,10.8,6.75,1.64,10,ab,2,1,0,0.77,438.3333333,9204.845388,2
SGP000004301385,SGP,12,4.2,0,18.1,0,20.1,41.6,61.7,34.3,7.3,30.1,0,37.4,6.86,1.890909091,22,babab,5,1,0,0.84,515.7,10061.34671,2
SGP000004301375,SGP,8.7,4,0,14.6,0,29,31.3,60.3,27.3,4,23.3,0,27.3,3.9,1.841176471,17,aaaaabb,7,1,0,0.56,343.7,6705.613469,2
SGP000008902884,SGP,4.4,4.3,0,14.1,0,11.9,24.4,36.3,22.8,1.6,18.5,0,20.1,7.6,1.876923077,13,bab,3,1,0,0.86,525.6,10254.49648,2
SGP000014904807,SGP,6.2,6.2,0,20.4,0,23.8,60.1,83.9,32.8,27.3,26.6,0,53.9,10.93333333,2.731818182,22,bab,3,1,0,0.73,415.9047619,8733.853299,1
SGP000006402090,SGP,17,12.3,0,0,0,14.3,30.3,44.6,29.3,1,17,0,18,14.65,3.7875,8,ab,2,1,0,0.55,337.9,6592.455022,1
SGP000006402068,SGP,18.8,6.8,0,6.7,0,15.7,39,54.7,32.3,6.7,25.5,0,32.2,8.075,2.294117647,17,abab,4,1,0,0.88,497.6666667,10450.82446,2
SGP000001800566,SGP,6.1,3.4,0,7.6,22.3,30.9,68.5,99.4,39.4,29.1,36,7.4,65.1,9.85,2.283333333,30,babb,4,1,0,0.45,255.5,5365.878545,2
SGP000001800558,SGP,20.4,6,0,21.5,0,18.6,60.5,79.1,47.9,12.6,41.9,0,54.5,11.975,2.75,22,baab,4,1,0,0.64,390.7,7622.587088,1
SGP000010303344,SGP,20.8,3.9,0,11.5,0,12.4,40.3,52.7,36.2,4.1,32.3,0,36.4,9.05,2.121052632,19,abab,4,1,0,0.65,396.2,7729.892512,1
SGP000013904499,SGP,19.8,5.1,0,10.1,0,21,43.8,64.8,35,8.8,29.9,0,38.7,8.75,2.085714286,21,abab,4,1,0,0.75,415.4285714,8971.513408,2
SGP000013904520,SGP,9.6,14.3,0,9.5,0,16.2,39.4,55.6,33.4,6,19.1,0,25.1,8.35,2.073684211,19,abab,4,1,0,0.96,585.5,11423.15009,2
SGP000015905122,SGP,43.4,19.4,0,0,0,15.4,64,79.4,62.8,1.2,43.4,0,44.6,31.4,8,8,ab,2,1,0,0.8,445.9473684,9546.827692,1
SGP000015905105,SGP,37.8,0,14.9,0,0,34.4,58.7,93.1,52.7,6,37.8,4.9,73.6,26.35,5.336363636,11,ab,2,1,0,0.8,487.6,9513.113551,1
SGP000013204264,SGP,14,4.2,0,14.3,0,32.4,39,71.4,32.5,6.5,28.3,0,34.8,6.5,1.56,25,babab,5,1,0,0.77,437,9176.845858,2
SGP000016805416,SGP,9.9,3.8,0,0,15.1,13.5,34.3,47.8,28.8,5.5,25,10.7,30.5,7.2,1.559090909,22,abab,4,1,0,0.76,461.3,8999.998525,2
SGP000000400120,SGP,6.4,10.2,0,8.2,0,18.1,35.1,53.2,24.8,10.3,14.6,0,24.9,8.266666667,1.95,18,bab,3,1,0,0.96,585.5,11423.15009,2
SGP000000400109,SGP,10.1,7.9,0,0,0,11.3,40.9,52.2,18,22.9,10.1,0,33,9,2.726666667,15,ab,2,1,0,0.68,412,8038.151729,1
SGP000012203942,SGP,14.6,4.6,0,8.4,0,8,30.1,38.1,27.6,2.5,23,0,25.5,6.9,1.770588235,17,abab,4,1,0,0.85,520.7,10158.8971,1
SGP000012203948,SGP,5.5,6.4,0,30.8,0,15.5,45,60.5,42.7,2.3,36.3,0,38.6,14.23333333,3.461538462,13,bab,3,1,0,0.73,413,8672.854323,2
SGP000001700556,SGP,11.8,5.4,0,0,0,13.1,18.1,31.2,17.2,0.9,11.8,0,12.7,8.6,2.2625,8,ab,2,1,0,0.77,470.8,9185.344257,2
SGP000014304649,SGP,3.3,8.3,0,0,0,12.7,24.1,36.8,11.6,12.5,3.3,0,15.8,5.8,1.50625,16,ab,2,1,0,0.87,537,10396.8439,2
SGP000002900929,SGP,4.3,6,0,22.1,0,20.3,36,56.3,32.4,3.6,26.4,0,30,10.8,2.769230769,13,bab,3,1,0,0.55,333.7,6510.512699,1
SGP000002900920,SGP,29.2,4.4,0,0,0,18.2,34.8,53,33.6,1.2,29.2,0,30.4,16.8,4.35,8,ab,2,1,0,0.48,294.2,5739.864657,1
SGP000007802507,SGP,6.8,4,0,10.8,0,12.8,28.3,41.1,21.6,6.7,17.6,0,24.3,7.2,1.572222222,18,bab,3,1,0,0.94,530.3809524,11137.81292,2
SGP000005401740,SGP,24.3,9.8,0,9.7,0,7.7,48.5,56.2,43.8,4.7,34,0,38.7,5.475,2.30952381,21,abaaaaab,8,1,0,0.93,514.3333333,11107.44112,2
SGP000006302035,SGP,44.6,4.2,0,10,0,23.7,70.4,94.1,58.8,11.6,54.6,0,66.2,11.76,2.707692308,26,ababb,5,1,0,0.74,450.6,8791.240701,1
SGP000009703136,SGP,6.8,18.7,0,0,26.6,15.9,75.9,91.8,52.1,23.8,33.4,11.1,57.2,17.36666667,2.53,30,bab,3,1,0,0.72,409.5714286,8600.855533,2
SGP000007302350,SGP,11.6,0,12.9,0,12.4,23.1,40.1,63.2,36.9,3.2,24,5.2,53,5.271428571,2.005,20,baaaaab,7,1,0,0.58,326.2380952,6850.884927,1
SGP000012504061,SGP,5.7,6.7,0,13,0,25.2,27.3,52.5,25.4,1.9,18.7,0,20.6,8.466666667,2.1,13,bab,3,1,0,0.9,488.1,10673.55984,2
SGP000010903511,SGP,3.3,4.6,0,11.1,0,13.1,27.7,40.8,19,8.7,14.4,0,23.1,6.333333333,1.73125,16,bab,3,1,0,0.73,450,8712.439024,2
SGP000010903528,SGP,11.5,4.1,0,11.8,0,15.3,35.5,50.8,27.4,8.1,23.3,0,31.4,6.85,1.613636364,22,abab,4,1,0,0.46,283.2,5525.25381,2
SGP000010903531,SGP,16.6,3.7,0,10.2,0,17.6,33.4,51,30.5,2.9,26.8,0,29.7,7.625,1.964705882,17,abab,4,1,0,0.99,545.6666667,11784.1096,2
SGP000016405285,SGP,35.4,8.8,0,0,0,14.8,46.9,61.7,44.2,2.7,35.4,0,38.1,7.366666667,3.908333333,12,aaaaab,6,1,0,0.82,499.8,9751.13649,2
SGP000016405292,SGP,2.8,0,13,7.9,0,13.4,28.1,41.5,23.7,4.4,10.7,1.4,41.1,7.9,1.652941176,17,bab,3,1,0,0.71,402.6666667,8455.857968,2
SGP000012303994,SGP,5.6,5,0,0,15.7,24.9,73,97.9,26.3,46.7,21.3,7.2,68,6.575,1.351851852,54,abab,4,1,0,1,566.5714286,11897.80015,2
SGP000014104580,SGP,27,0,19.7,0,0,17.9,48.9,66.8,46.7,2.2,27,3.8,68.6,23.35,5.433333333,9,ab,2,1,0,0.64,355.6190476,7679.878741,1
SGP000010403350,SGP,15.7,25.1,0,0,0,9.5,43.8,53.3,40.8,3,15.7,0,18.7,20.4,5.475,8,ab,2,1,0,0.49,279.1904762,5862.901522,1
SGP000009403023,SGP,15.1,3.6,0,19.5,11.9,15.5,60.7,76.2,50.1,10.6,46.5,6.9,57.1,10.02,2.529166667,24,abbab,5,1,0,0.7,396.2380952,8320.860236,1
SGP000004401411,SGP,30.3,11,0,8,0,24.4,54.5,78.9,49.3,5.2,38.3,0,43.5,12.325,2.725,20,abab,4,1,0,0.83,500.8571429,9921.792513,1
SGP000004401426,SGP,13.2,5,0,4.1,21.8,16.9,68.5,85.4,44.1,24.4,39.1,4.6,63.5,8.82,1.851351351,37,babab,5,1,0,0.89,490.5238095,10593.25534,2
SGP000015805100,SGP,17.2,8.6,0,9.2,0,18.7,60.6,79.3,35,25.6,26.4,0,52,8.75,2.330769231,26,abab,4,1,0,0.83,469.7619048,9864.834302,1
SGP000000700200,SGP,43.5,8,0,0,0,22.4,52.5,74.9,51.5,1,43.5,0,44.5,25.75,6.5625,8,ab,2,1,0,0.46,281.7,5495.988694,2
SGP000013404335,SGP,13.8,5.1,0,0,0,11.5,65.7,77.2,18.9,46.8,13.8,0,60.6,9.45,5.475,12,ab,2,1,0,0.65,377.3333333,7681.497692,1
SGP000013404341,SGP,29.3,20.8,0,8.8,0,35.1,70.9,106,58.9,12,38.1,0,50.1,14.725,3.545,20,abab,4,1,0,0.74,449.8,8775.63264,2
SGP000006902236,SGP,21.2,16.7,0,4.3,0,28.1,47.8,75.9,42.2,5.6,25.5,0,31.1,10.55,2.515789474,19,abab,4,1,0,0.48,263.4210526,5766.227226,1
SGP000004601491,SGP,18,7,0,8.9,0,14.5,42.4,56.9,33.9,8.5,26.9,0,35.4,8.475,1.843478261,23,abab,4,1,0,0.56,317.1904762,6660.888118,1
SGP000004601486,SGP,24.5,6.6,0,0,0,17.4,33.7,51.1,31.1,2.6,24.5,0,27.1,15.55,4.2125,8,ab,2,1,0,0.92,505.7619048,10922.33424,2
SGP000001100332,SGP,18.3,30,0,0,0,27.4,50.2,77.6,48.3,1.9,18.3,0,20.2,24.15,6.275,8,ab,2,1,0,0.91,502.2857143,10847.26312,1
SGP000017105484,SGP,24.7,15.7,0,0,0,12.9,42.2,55.1,40.4,1.8,24.7,0,26.5,20.2,5.275,8,ab,2,1,0,0.85,518.4,10114.02392,1
SGP000017105498,SGP,16.7,8.2,0,0,0,11.3,27,38.3,24.9,2.1,16.7,0,18.8,12.45,2.7,10,ab,2,1,0,0.56,339.3,6619.76913,2
SGP000016205201,SGP,22.3,9.5,0,0,0,14.2,33.7,47.9,31.8,1.9,22.3,0,24.2,15.9,4.2125,8,ab,2,1,0,0.67,367.952381,7946.226972,1
SGP000016205198,SGP,15.2,11.6,0,19.7,0,32.6,73.5,106.1,46.5,27,34.9,0,61.9,5.8125,2.45,30,abaaaaab,8,1,0,0.64,390.7,7622.587088,2
SGP000005501771,SGP,6.4,5,0,19.1,0,11.8,32.7,44.5,30.5,2.2,25.5,0,27.7,10.16666667,2.515384615,13,bab,3,1,0,0.97,535.5238095,11565.06646,2
SGP000005501782,SGP,3.4,7.4,0,13.2,0,6.2,27.1,33.3,24,3.1,16.6,0,19.7,8,2.084615385,13,bab,3,1,0,0.92,523.2857143,10988.81542,2
SGP000003100996,SGP,7.1,6.5,0,19.4,0,16.5,34.6,51.1,33,1.6,26.5,0,28.1,11,2.661538462,13,bab,3,1,0,0.87,491.1904762,10314.82674,1
SGP000003100985,SGP,10.6,14.8,0,0,0,12.5,28.7,41.2,25.4,3.3,10.6,0,13.9,8.466666667,2.05,14,aab,3,1,0,1,550.952381,11898.25884,2
SGP000011003562,SGP,17.1,3.5,0,18,0,15.4,53.4,68.8,38.6,14.8,35.1,0,49.9,7.72,1.618181818,33,abbbb,5,1,0,0.2,121.7,2374.376372,1
SGP000001500483,SGP,12.6,17.9,0,0,0,23.7,32.1,55.8,30.5,1.6,12.6,0,14.2,15.25,4.0125,8,ab,2,1,0,0.78,473.7,9241.92348,1
SGP000001500482,SGP,4.6,5,0,25.1,0,15,39.5,54.5,34.7,4.8,29.7,0,34.5,11.56666667,2.633333333,15,bab,3,1,0,0.87,471.0526316,10321.72191,1
SGP000001500464,SGP,18.6,0,13,5.7,0,18,44.2,62.2,37.3,6.9,24.3,0.7,57.2,9.325,2.21,20,abab,4,1,0,0.85,518.4,10114.02392,2
SGP000013104257,SGP,7.1,4.4,0,3.4,17.2,20.4,45.4,65.8,32.1,13.3,27.7,9.1,41,8.025,1.681481481,27,babb,4,1,0,0.61,343.952381,7222.878678,1
SGP000002600849,SGP,4.5,6,0,31.9,0,16.4,44.7,61.1,42.4,2.3,36.4,0,38.7,14.13333333,3.438461538,13,bab,3,1,0,0.93,513.9047619,11098.18578,1
SGP000002600821,SGP,8,7.8,0,0,0,7.4,18.8,26.2,15.8,3,8,0,11,7.9,1.88,10,ab,2,1,0,0.83,472.2857143,9917.833412,2
SGP000010803501,SGP,20.1,13.6,0,13.2,0,31.9,72.5,104.4,46.9,25.6,33.3,0,58.9,11.725,3.452380952,21,abab,4,1,0,0.58,318.3333333,6874.663817,1
SGP000010803502,SGP,8.5,4.6,0,10.6,0,30.3,36,66.3,23.7,12.3,19.1,0,31.4,7.9,1.565217391,23,bab,3,1,0,0.56,341.7,6666.593315,1
SGP000002000626,SGP,23.5,9.3,0,0,0,19.2,36.1,55.3,32.8,3.3,23.5,0,26.8,16.4,4.5125,8,ab,2,1,0,0.62,365.875,7334.285023,2
SGP000006101988,SGP,4.4,6.3,0,21.1,0,14.5,35.6,50.1,31.8,3.8,25.5,0,29.3,10.6,2.373333333,15,bab,3,1,0,0.94,517.7142857,11180.4555,1
SGP000004101323,SGP,18.3,14.2,0,0,0,20.5,39.4,59.9,32.5,6.9,18.3,0,25.2,16.25,4.925,8,ab,2,1,0,0.77,439.2380952,9223.845069,1
SGP000004101331,SGP,5.8,8.6,0,14.5,0,14,30.9,44.9,28.9,2,20.3,0,22.3,9.633333333,2.376923077,13,bab,3,1,0,0.85,518.4,10114.02392,1
